sig_id,cp_type,cp_time,cp_dose,g-0,g-1,g-2,g-3,g-4,c-0
id_11470a332,trt_cp,24,D2,0.7233,-0.1779,1.304,0.4318,0.5748,0.4368
id_1147dfe7b,trt_cp,72,D2,-0.2388,0.6385,0.87,-0.1576,0.7407,0.292
id_114910405,trt_cp,24,D2,-0.8314,-0.0654,-0.6758,0.1306,0.0435,0.7953
id_114bda8f4,trt_cp,72,D2,-0.3586,0.0616,-1.111,-0.6612,-0.159,-0.2821
id_114c09035,trt_cp,24,D1,-0.4043,-1.051,-0.9164,0.7747,0.5044,0.383
id_114c636fe,trt_cp,72,D2,-0.0964,-0.2255,0.0284,-0.6387,-0.5775,-0.1249
id_1150dd3e7,trt_cp,24,D2,0.1262,-0.3441,0.881,-0.2402,-0.0161,-0.1625
id_115107332,trt_cp,24,D1,-0.2689,-1.086,0.1791,-0.9231,0.3882,0.4191
id_1153a59a5,trt_cp,24,D1,-0.0297,-0.5997,1.03,0.2145,0.3534,1.064
id_11560d178,trt_cp,48,D1,0.6515,0.1071,0.3175,-0.4283,0.4015,-0.6363
id_115a337b9,trt_cp,72,D2,1.728,1.829,0.4225,0.8735,0.5106,-0.6996
id_115ab4daf,trt_cp,72,D1,0.9245,0.525,-0.2576,1.057,0.038,-1.424
id_11633bb1a,trt_cp,72,D2,0.2924,-0.2762,-0.4717,-0.723,-0.707,0.3409
id_1163eea77,trt_cp,72,D2,7.294,-1.31,5.608,0.5357,2.303,-5.465
id_116611e8f,trt_cp,48,D1,-0.1376,-0.0843,-0.544,0.0253,-0.9632,-0.1606
id_1166c1c2e,ctl_vehicle,72,D2,0.8932,-0.4089,-0.2164,0.6025,-0.2011,0.1557
id_116c1b3cb,trt_cp,24,D2,0.5339,0.2302,2.755,-0.1266,-0.1052,-0.2464
id_11704c24d,trt_cp,24,D2,0.1241,0.1802,1.911,0.8339,-0.2214,-0.3974
id_117198afc,trt_cp,48,D2,-0.8234,0.2973,-1.568,0.0918,1.348,-0.3617
id_1172999e3,trt_cp,24,D2,-0.7459,-1.35,1.04,0.406,0.0707,0.1233
id_1173aa483,trt_cp,24,D2,-1.241,0.1123,0.2344,1.325,-0.28,-0.4676
id_117bae791,trt_cp,72,D2,-0.9025,-0.0932,-0.4917,-0.3455,0.6192,-0.4782
id_117be7681,trt_cp,24,D1,-0.094,0.6044,-0.3137,0.7685,-0.1498,0.0406
id_117c83642,trt_cp,48,D1,0.7815,-1.185,1.414,0.742,-0.4512,0.4569
id_117ed597c,ctl_vehicle,24,D2,-1.189,-1.685,-1.412,0.7082,-2.665,0.026
id_11869d455,trt_cp,48,D1,-0.994,0.0727,-0.2623,0.4276,-2.06,0.5182
id_118767053,trt_cp,24,D2,-1.088,-0.2609,1.583,0.0046,-0.2738,-0.3776
id_118a104c6,trt_cp,72,D2,2.42,-0.3251,-3.991,-1.754,5.11,-8.418
id_118ae4367,trt_cp,48,D1,-0.6416,-0.233,-0.2833,0.0205,2.218,-0.165
id_118bca803,ctl_vehicle,72,D2,0.8649,-0.4412,0.4895,1.15,0.4591,0.3814
id_118cac174,trt_cp,24,D2,1.159,-0.0891,0.8741,1.212,0.8744,0.2812
id_118e112ab,trt_cp,72,D2,0.0442,-0.126,-0.5126,-0.3198,-0.3387,0.8771
id_11900012f,trt_cp,24,D2,-0.2252,0.5252,0.5652,-0.638,0.5305,-0.1578
id_1190c399a,trt_cp,72,D1,-0.4928,0.1894,-0.0126,0.4046,-0.544,-1.028
id_119947ca1,trt_cp,48,D1,-0.312,-0.9089,0.9172,0.3264,-0.4897,1.314
id_119c2525e,trt_cp,48,D1,0.6863,-0.0747,1.553,-0.3864,0.5985,0.7217
id_11ab79287,trt_cp,48,D1,-0.1816,-0.5833,0.2185,-1.379,2.297,-0.4397
id_11ac45fcc,trt_cp,72,D2,0.5744,0.3421,-0.7744,-0.7499,-0.3291,-0.1189
id_11b0a4aa8,trt_cp,72,D2,-0.37,0.1852,0.059,0.828,0.091,0.2351
id_11b2e936a,trt_cp,24,D1,-0.6882,-0.8156,-0.2129,-0.1629,0.6745,0.4466
id_11b714be7,trt_cp,48,D1,-0.7469,0.5288,-0.3173,-0.5285,0.3517,-0.6981
id_11b7c2cbf,trt_cp,48,D1,0.2492,-1.306,0.1889,-0.171,-1.242,0.2021
id_11b8583ba,trt_cp,24,D1,0.5112,-0.7213,0.5997,-0.2573,-0.7632,-0.1515
id_11bbd7ce8,trt_cp,24,D2,0.8407,-0.6422,3.422,0.0442,-0.0825,-0.0232
id_11bccb9e0,trt_cp,72,D1,-0.6309,-0.194,-1.019,-0.0243,-0.7451,-0.7877
id_11bdb4053,trt_cp,48,D2,-0.3246,-0.4913,-0.7475,1.687,1.613,0.323
id_11be19e70,trt_cp,72,D1,0.2443,0.4199,-1.912,-0.0725,0.4106,-0.7453
id_11c13df53,trt_cp,24,D2,0.0373,0.4647,-0.3346,-0.8445,1.033,0.4203
id_11c344bc8,trt_cp,72,D1,-0.6783,-0.6649,-0.7781,-0.0735,-0.8095,-1.208
id_11c73a383,trt_cp,24,D2,0.2281,-0.4348,-0.0144,0.5659,-0.3125,-1.087
id_11ca91863,trt_cp,48,D2,0.6996,-0.517,1.261,-1.122,-0.6129,0.3783
id_11cb31aec,trt_cp,24,D2,-0.1217,1.277,-0.6584,-0.4702,0.4843,-0.8418
id_11d0e38e9,trt_cp,48,D1,0.3571,-0.3591,-0.2894,1.346,-0.0748,0.008
id_11d10a307,trt_cp,72,D2,0.1499,-0.5197,-0.6454,0.4525,-0.6284,-0.1339
id_11d8776bb,trt_cp,48,D1,0.7346,0.1138,-0.7434,0.7261,0.0733,-0.2491
id_11d9e16c5,trt_cp,48,D1,-0.5199,-0.0588,-0.6877,0.746,1.106,1.701
id_11db634ec,trt_cp,48,D1,-0.7869,0.5932,2.076,0.8131,-0.8068,0.1312
id_11dce7c9d,trt_cp,24,D2,-0.3198,-0.2061,1.61,-0.8513,-0.1692,0.7122
id_11de7728b,trt_cp,24,D1,-1.03,0.4245,-0.8468,0.633,0.2474,0.1888
id_11df8a8de,trt_cp,48,D1,-0.0915,-0.5664,0.4672,-0.6552,1.002,0.3593
id_11dfabc02,trt_cp,24,D1,-0.3093,0.1596,-0.6224,-0.147,1.674,-0.2705
id_11e255b65,trt_cp,48,D1,0.7974,0.6041,-0.6388,0.4588,-0.4007,-0.2506
id_11e6e479b,trt_cp,72,D1,-0.4789,0.4678,-0.3404,-1.025,1.191,-5.005
id_11ec35e4c,trt_cp,72,D1,1.035,-0.0982,0.1431,0.1036,0.06,0.1673
id_11ee40568,trt_cp,72,D2,-0.1481,0.3471,-0.0447,-0.5335,-0.5516,0.4368
id_11f6255d7,trt_cp,72,D2,-1.089,1.279,0.427,-0.7364,0.9757,0.7199
id_11f9b144d,trt_cp,72,D1,-0.9225,0.4643,0.1591,0.9561,-0.163,0.0687
id_120726180,trt_cp,48,D1,5.065,-0.2449,0.1054,-0.4573,0.2167,0.6795
id_120bd5fcb,trt_cp,72,D2,0.2499,-0.4115,0.6684,1.084,0.1375,1.469
id_120e64ca0,trt_cp,48,D1,-0.5758,-0.5833,1.705,-0.693,-0.471,-0.3747
id_120eeb33d,trt_cp,24,D2,-0.1069,0.2261,-0.3281,-0.6536,0.41,-0.3814
id_120f5d9d6,ctl_vehicle,24,D2,0.5246,0.0822,1.972,-0.8571,-0.3708,0.2469
id_1213013e0,ctl_vehicle,24,D2,-0.8474,-1.675,-0.3884,1.2,-2.577,0.6418
id_121978c83,trt_cp,24,D1,-0.5955,-0.5692,-0.3862,0.4771,2.548,0.1106
id_121c011be,trt_cp,24,D2,-1.22,-0.1952,1.362,0.2171,-0.3926,0.9467
id_121cbb839,trt_cp,24,D1,-0.3447,-0.0401,2.802,-0.0203,-0.2384,-1.517
id_121e48262,trt_cp,72,D2,0.2912,0.4994,-0.552,0.9238,-0.0184,0.8173
id_121eeb9a2,trt_cp,48,D1,-0.2315,0.1696,-0.5864,-0.2023,-0.4817,-1.212
id_12238da7f,ctl_vehicle,48,D2,0.11,0.3507,-0.3597,0.4097,0.416,0.184
id_122558126,trt_cp,48,D2,-0.0585,0.7175,-0.428,0.3219,-0.07,-0.4355
id_122c9b94d,trt_cp,24,D1,7.035,0.2068,-0.6516,-1.925,-1.719,-0.8647
id_123197afd,trt_cp,24,D2,-0.4282,-0.2846,0.1417,0.9022,0.0272,0.0411
id_123c38284,trt_cp,72,D2,0.6966,1.603,0.7642,-0.6235,-1.106,-0.2771
id_123c80d09,trt_cp,48,D2,-0.5031,-0.1781,1.126,-0.1673,0.6166,0.1157
id_1241f4218,trt_cp,24,D2,0.2446,0.986,-0.4745,0.1806,0.4727,0.0786
id_12422594f,trt_cp,72,D1,3.826,-0.1454,0.2584,-0.1702,1.375,-0.846
id_1243eb48e,trt_cp,24,D1,0.1748,-0.5653,-0.428,-1.305,-0.9798,0.487
id_12483ee2a,trt_cp,24,D2,1.182,0.0498,0.279,-2.225,-0.1979,0.0242
id_124ac1efb,trt_cp,48,D2,0.1611,-0.6568,-0.4002,0.1529,-0.4316,-0.2778
id_124b7847c,trt_cp,48,D2,-0.4011,0.4237,-0.9509,-0.0654,-0.3587,0.3557
id_124b91742,trt_cp,48,D2,-0.2491,0.0204,-0.6335,-0.4927,-0.1611,-0.2927
id_124b96049,trt_cp,24,D2,0.9819,0.1475,-0.8773,-0.0779,0.98,-0.7366
id_124d2b2ea,trt_cp,72,D1,0.0664,-0.4899,-0.161,0.0607,0.5874,1.26
id_124f63e85,trt_cp,48,D1,-1.065,0.3138,-0.6546,-0.7254,1.191,0.3343
id_1256225cc,trt_cp,48,D1,-0.5712,-2.137,0.541,0.2176,-1.792,-1.508
id_1257f52a8,trt_cp,24,D1,0.5407,-1.003,-0.2749,0.0819,0.803,-1.421
id_125e45c39,trt_cp,24,D2,0.8634,0.8051,0.4112,-0.8043,0.4638,-0.8558
id_125f41927,trt_cp,24,D1,-0.0875,0.1899,0.3597,-0.8762,0.2594,0.3262
id_12634fa26,trt_cp,72,D1,0.1314,0.0039,1.683,0.1221,-0.3465,0.382
id_126518cfb,trt_cp,72,D1,0.2374,-0.2035,1.699,-0.4057,0.1567,0.8787
id_12667afa8,trt_cp,72,D2,0.4521,-0.6918,0.3283,0.2681,1.216,0.0948
id_12681b222,ctl_vehicle,24,D2,1.159,1.109,-0.8858,-0.947,0.9897,0.4405
id_12697cb0d,trt_cp,24,D1,-0.6211,0.0592,-0.318,-0.6849,0.5986,-1.191
id_1273bd604,trt_cp,48,D1,-0.1786,-0.5366,-0.577,-0.9737,-0.5734,-0.2509
id_1277168af,trt_cp,72,D1,0.7734,0.7271,-1.362,-0.0593,-0.3034,0.4429
id_1277fca4a,trt_cp,48,D1,0.0949,-0.7023,0.3675,-0.4913,-0.854,0.0917
id_127c9ecf2,trt_cp,48,D2,0.1914,-0.1035,-0.0851,-1.084,-0.1644,-1.038
id_1282c4842,trt_cp,48,D2,0.0238,0.1144,-2.277,2.133,0.0481,-0.0633
id_128ce96e9,trt_cp,48,D1,-0.3193,-0.0873,0.5707,1.166,0.1384,0.3105
id_128de429f,trt_cp,48,D2,0.3925,0.5413,-0.727,-0.5016,-0.3531,0.4569
id_12910b0e5,trt_cp,24,D2,0.5069,0.9967,0.7723,-0.1173,0.9788,-0.9395
id_12926c0b4,trt_cp,24,D2,0.5527,-0.151,-0.8585,-0.1118,0.0683,0.1352
id_1292f0f9a,ctl_vehicle,24,D2,0.414,0.0657,0.5462,-0.7721,-0.7426,-0.0639
id_129323191,trt_cp,72,D2,0.1989,0.3936,-0.4775,-1.105,0.9525,0.438
id_1293607c4,trt_cp,48,D2,0.4006,1.194,0.1583,-1.246,0.8352,-0.352
id_12972d2d5,trt_cp,24,D1,-0.5392,0.424,-0.9293,-0.6127,0.2913,0.9772
id_129a2286a,trt_cp,72,D2,0.5997,-0.1089,0.5258,1.407,-1.612,-1.451
id_129cc2fda,trt_cp,48,D2,1.179,0.5845,-0.1757,-0.9821,0.7012,0.517
id_12a0a61ae,trt_cp,24,D2,0.2316,0.1798,-0.2321,-0.4827,0.4609,-0.5344
id_12a0de3b9,trt_cp,72,D2,-0.2486,-0.2313,-1.028,-0.5012,0.058,0.5552
id_12a5bd0e7,ctl_vehicle,72,D1,-0.1406,-0.5637,-0.516,0.538,-0.0493,1.294
id_12a9a2668,trt_cp,72,D1,-0.8531,0.1371,1.329,2.403,1.089,-1.519
id_12aa726a0,trt_cp,24,D1,-0.0841,-0.9061,2.037,-0.2836,0.2072,-1.86
id_12ab08e99,ctl_vehicle,48,D2,-0.478,0.1495,-0.6289,0.1156,-0.5045,1.701
id_12aed3d67,trt_cp,24,D2,0.1818,0.1512,0.8583,0.1093,0.2437,-0.1727
id_12af11217,trt_cp,48,D2,0.7801,0.8478,0.0976,0.2756,-0.0449,0.8811
id_12afc3cf4,trt_cp,48,D2,-1.057,0.3871,-0.7082,0.503,-0.6899,0.7822
id_12b173d78,trt_cp,72,D1,0.7386,-0.0837,0.9747,-0.8988,1.134,0.8022
id_12b32a2fe,trt_cp,72,D1,0.7875,0.7487,0.5612,0,0.4324,-0.1418
id_12b722b86,trt_cp,24,D1,-0.6373,0.0146,1.044,0.4332,-0.4685,1.052
id_12b97f7e7,trt_cp,24,D2,0.1798,0.8989,1.834,0.7101,0.8326,-0.782
id_12bc2d8e1,trt_cp,48,D1,7.379,-1.271,0.3004,-0.1281,4.071,-9.806
id_12c711702,ctl_vehicle,72,D2,0.5911,0.1751,0.6524,-0.0987,0.2652,0.3134
id_12cb7d571,trt_cp,24,D1,6.173,-0.449,1.659,0.8195,1.468,-2.861
id_12cc2865e,trt_cp,24,D2,3.002,0.0538,0.7895,4.905,1.339,-3.859
id_12cd9464e,trt_cp,72,D2,-0.2609,0.5432,-0.1228,-0.5062,1.001,-0.8684
id_12cdaef2a,trt_cp,24,D1,0.064,-1.21,-0.0293,0.4431,-0.5001,0.54
id_12cf673ae,trt_cp,72,D1,-0.5576,1.237,0.5305,0.5042,0.101,-1.058
id_12d0e0acd,trt_cp,72,D2,-0.8249,-0.3298,-0.0688,0.5847,-0.9269,0.6928
id_12d65e2a6,trt_cp,24,D1,0.886,-0.5094,-0.0622,0.1703,0.1272,0.704
id_12e04fbd3,trt_cp,24,D2,-0.4351,0.5926,0.0362,-0.6768,0.6067,1.003
id_12e186f6d,trt_cp,48,D1,1.631,-1.695,-0.031,1.324,-0.9986,0.0957
id_12e257345,trt_cp,72,D2,0.7588,1.594,-2.534,-0.9637,1.279,0.1423
id_12e4b40ab,trt_cp,24,D1,-0.1468,-0.2814,0.6578,1.559,-1.387,0.329
id_12e4cce36,trt_cp,72,D1,-0.0107,-0.0828,1.991,-0.2735,0.1709,0.0197
id_12eb5c30b,ctl_vehicle,48,D2,-0.5466,-0.7073,-0.1856,1.222,-2.055,-0.727
id_12eb9e992,trt_cp,48,D2,0.4873,0.4669,-0.516,-0.2359,0.4918,0.2731
id_12ec37fd7,trt_cp,48,D1,-0.9424,-0.3221,0.4185,-0.1551,2.733,-0.2639
id_12f0eaf3a,trt_cp,48,D2,-0.6603,0.3038,1.579,-0.0447,-0.1465,0.7951
id_12f1722f1,trt_cp,48,D2,0.1848,-1.538,-0.0534,0.5899,-0.1609,-0.1708
id_12f36429a,trt_cp,24,D1,0.5576,0.39,0.5483,-0.0814,-0.1275,-1.349
id_12f8d922e,trt_cp,24,D2,1.996,0.0496,0.9769,4.546,-0.516,-4.81
id_12fa830e4,trt_cp,72,D2,-0.3334,-0.2752,-0.7059,-1.389,-0.4575,-0.4283
id_12fe8ffd5,trt_cp,72,D1,1.634,-0.2568,-0.492,0.9929,1.062,-1.193
id_12ff6ca3d,trt_cp,24,D1,-0.0197,0.4257,0.4799,0.0911,0.3465,0.7046
id_13047fb62,trt_cp,24,D2,2.175,-0.5185,-0.873,3.797,1.629,0.6445
id_1306f380f,trt_cp,48,D1,0.7376,-2.132,1.934,0.0867,-0.5767,-0.0662
id_130a1f273,trt_cp,24,D1,-0.7643,-1.361,-0.7805,0.7145,0.1725,0.3006
id_130d1866e,trt_cp,24,D2,-0.1277,0.2649,1.174,0.2194,0.2167,-0.7207
id_131414c8d,trt_cp,72,D2,1.388,2.184,0.4992,-0.0131,0.3306,0.1256
id_13286e2a3,trt_cp,48,D2,-0.9445,-0.4319,0.9568,0.005,0.358,1.043
id_132f50508,trt_cp,48,D2,0.5502,0.8626,-0.3879,-1.202,0.0372,-0.3332
id_132fb4586,trt_cp,24,D2,-0.3941,-0.1494,0.2551,0.096,-0.2499,-0.1918
id_133166c23,trt_cp,48,D1,-0.0312,0.9214,-1.135,0.6188,0.0365,0.0542
id_1331b85a6,trt_cp,24,D2,0.1768,-0.457,0.005,0.3435,-0.5391,-0.0354
id_13340fae3,trt_cp,72,D1,-0.9282,0.1988,0.4276,0.3814,0.2528,0.6282
id_1336daa42,trt_cp,72,D1,0.7179,0.4706,0.6305,-0.3096,-0.9791,0.6556
id_133b3d931,trt_cp,24,D1,0.4051,-0.5845,0.3426,0.0179,0.7404,-0.7068
id_133bf2f8b,trt_cp,72,D1,-0.3446,-1.019,-1.087,0.9767,-0.6267,0.9411
id_133e3c8e6,trt_cp,48,D1,-0.5968,-0.066,0.3472,-0.4536,0.4516,-0.8129
id_1341eafc4,ctl_vehicle,24,D1,-0.9719,-1.587,1.603,-0.7211,-0.5617,-0.5395
id_1342fd060,trt_cp,24,D2,-0.7688,0.4467,0.0716,-0.5785,-0.6014,-1.036
id_1343888fe,trt_cp,24,D1,-0.1456,-0.0961,-0.3273,-0.5015,-0.486,-0.7404
id_13483496c,trt_cp,24,D2,0.0602,-0.9486,2.354,1.218,-1.101,0.0219
id_134a524b4,trt_cp,48,D1,0.2638,0.5607,0.0765,-1.157,1.067,0.0942
id_134cd25e6,ctl_vehicle,24,D1,-0.568,-1.34,0.8201,0.6278,-1.531,0.5124
id_1351c5d5f,trt_cp,72,D2,-1.163,0.8736,-2.181,-0.1346,-1.011,-1.867
id_135250ca5,trt_cp,48,D1,-0.0003,-1.02,-0.9169,-0.8774,0.9983,-0.4563
id_1353adb57,trt_cp,24,D2,-0.8324,-1.11,1.841,-0.215,-0.3233,0.5592
id_13572b20f,trt_cp,72,D1,0.0464,0.2535,0.9146,0.1887,1.987,-0.5558
id_13584d8b6,trt_cp,72,D2,-0.3896,1.757,-3.876,1.384,0.1125,0.1327
id_1358df73f,trt_cp,24,D2,0.2939,0.7589,-0.6164,-0.0546,0.2419,0.1918
id_135c166c2,trt_cp,48,D2,-0.2077,0.2972,0.4617,0.5455,0.0342,-0.432
id_13623f2ce,trt_cp,72,D1,-0.1314,-0.0253,0.3691,-0.0712,-0.4524,-0.0874
id_136336b1c,trt_cp,48,D1,0.123,0.2957,1.293,-0.1632,-0.2918,-0.1788
id_136931614,trt_cp,24,D2,-0.7936,-0.9987,2.203,-0.1772,-1.924,0.8956
id_136e4d50b,trt_cp,24,D2,-0.5066,-1.183,0.7266,-0.2169,-0.1151,0.2337
id_13720f8a4,trt_cp,48,D1,-0.1939,0.209,-0.7577,-0.5235,0.5156,-0.2693
id_1372cd92d,trt_cp,48,D2,0.2122,-0.7418,-0.8879,-0.626,-1.137,-0.2098
id_137308e2f,trt_cp,72,D1,1.708,-1.503,0.0107,1.21,-0.541,0.9554
id_1377a9ef4,trt_cp,48,D1,0.2059,0.7994,-0.8931,0.0748,-0.6468,0.329
id_1379281c2,trt_cp,48,D2,-0.3184,0.1159,-2.027,-0.1208,0.2453,-0.4994
id_1379a5ca5,trt_cp,48,D1,-1.138,0.7905,-0.3148,-0.3673,-0.3237,0.0756
id_137c01a93,trt_cp,24,D1,-0.1561,-0.4365,0.3359,-0.0246,0.4944,0.125
id_137c0d785,trt_cp,72,D1,0.4219,0.5808,-1.373,-0.2415,-1.035,0.2549
id_137d542fe,trt_cp,24,D1,0.5228,-1.431,0.9038,-0.5318,1.117,0.3723
id_137f752b7,trt_cp,72,D2,-0.5375,-1.53,0.1912,0.6928,-0.8677,0.8824
id_138bca7a9,trt_cp,48,D1,-0.2183,0.5828,0.2981,-0.811,-0.4001,-1.263
id_139465c0a,trt_cp,48,D2,0.4194,0.4346,0.4926,-0.0566,0.1012,0.126
id_1395548f4,trt_cp,72,D2,0.3385,0.2306,1.236,-0.9413,0.2536,0.0621
id_139a613c2,trt_cp,48,D1,-0.5882,0.1458,2.701,0.0061,-0.1372,0.2772
id_139c2795a,trt_cp,48,D1,-0.7746,-0.5985,-0.4302,0.5393,-0.6451,0.2396
id_13a64d54f,trt_cp,24,D2,0.0786,-0.0391,0.1283,0.6238,-0.1562,0.5251
id_13ab0adc8,trt_cp,72,D1,0.6617,-0.1316,0.1655,-0.9613,-0.0217,0.1821
id_13b0a1b70,trt_cp,24,D1,-0.7237,0.5296,0.5904,0.3844,-0.6885,0.0212
id_13b147178,trt_cp,48,D2,-1.063,-0.199,-0.629,-0.5136,0.0766,0.5012
id_13bcfc8a7,trt_cp,48,D1,1.289,0.4227,-0.0331,0.2502,-0.9068,-0.726
id_13bdf692d,trt_cp,48,D1,-0.1396,-0.1245,-0.7527,-1.084,2.36,0.2648
id_13c82d411,trt_cp,72,D2,0.1219,0.6637,-0.2507,-1.209,0.7707,-0.0378
id_13ca23007,trt_cp,24,D2,0.9516,0.2754,0.892,-0.8167,0.5148,-2.137
id_13cd17fb6,trt_cp,48,D2,0.3527,-0.2463,-1.096,-0.5281,-0.6382,0.3697
id_13d2a52c2,trt_cp,24,D1,-0.2217,-0.0372,-0.6429,-0.1285,1.6,-0.1158
id_13d4d7469,trt_cp,72,D1,1.197,0.8743,0.0028,0.3932,0.3927,-0.0823
id_13dffc1fc,trt_cp,72,D1,0.2616,-0.4028,-0.0177,-0.4101,-0.7153,0.1037
id_13e57f511,trt_cp,24,D1,1.69,-1.22,-0.0384,0.5316,2.116,-0.0737
id_13e8e4a7d,trt_cp,48,D2,-0.1259,0.0033,0.1791,-0.3436,-0.716,0.5523
id_13e94586b,trt_cp,24,D1,-0.8682,0.6546,0.3187,0.4178,-1.359,1.049
id_13e968fa4,trt_cp,48,D2,0.2477,0.3354,-0.0002,-0.3659,-0.1636,-0.5745
id_13ed663ed,trt_cp,48,D1,-0.7586,-0.715,0.3246,0.1434,-2.153,-0.4629
id_13f1adeea,ctl_vehicle,24,D2,0.8371,0.6777,-0.2692,-0.669,0.8996,-0.7424
id_13f44afcf,ctl_vehicle,24,D1,-0.905,-0.7009,-0.2302,-0.8667,0.2774,1.648
id_13f53b7e2,trt_cp,72,D1,0.1955,1.866,0.0389,0.654,-0.5631,0.2748
id_13f6a8a8c,trt_cp,72,D1,-0.331,0.063,-0.8434,-2.199,-0.4141,-0.3581
id_13f97de73,trt_cp,48,D1,-0.0274,-1.408,4.772,-0.231,-1.712,0.2567
id_14026c04f,trt_cp,48,D1,-0.2393,-0.4175,0.7641,0.5464,-0.192,-0.1523
id_1411d8853,trt_cp,48,D1,-0.6202,-0.2384,2.88,0.2398,1.013,0.0265
id_141319cd0,ctl_vehicle,48,D1,0.0525,0.1499,-0.3135,-0.8515,0.5065,0.7142
id_1413ebcc7,trt_cp,72,D2,0.207,0.2076,0.3536,3.522,1.166,0.4297
id_1414224e3,trt_cp,72,D2,-0.2062,0.2908,-0.0362,1.905,0.6333,-0.5873
id_14147bda0,trt_cp,48,D2,0.5452,0.5844,0.9724,-1.02,0.4766,-1.019
id_1414a853a,ctl_vehicle,24,D1,-0.9451,-0.3195,-0.415,0.6596,0.8322,0.4518
id_14158bca4,trt_cp,48,D1,-0.3967,-0.0117,-1.071,0.2836,0.5971,0.0722
id_1416e3db2,trt_cp,48,D2,0.9891,1.071,0.0014,-0.0574,0.2274,-0.2654
id_141813e24,trt_cp,48,D2,3.316,3.139,-0.0606,-0.3852,4.286,-9.712
id_14188fcfe,trt_cp,24,D1,1.984,0.7341,0.4142,-1.052,-1.634,-0.2084
id_141923d20,trt_cp,72,D1,-0.2412,0.5655,2.573,0.4141,-0.0318,0.1724
id_141aa41ce,trt_cp,48,D2,-0.1419,-0.1567,-0.0508,0.9694,-0.7503,0.781
id_141b79754,trt_cp,24,D1,-0.1513,-1.227,0.7255,0.3312,0.4525,0.5445
id_141fd1651,trt_cp,48,D1,0.6184,0.1822,-0.5778,-0.0823,0.305,0.2292
id_1425bff5f,trt_cp,24,D1,-0.794,-1.017,-0.432,-0.4596,0.1279,0.1702
id_14291f6c8,trt_cp,72,D1,0.214,-0.4406,1.242,0.9772,1.094,0.9723
id_142f22d77,trt_cp,48,D2,0.1044,-1.008,0.0166,0.4231,-1.44,1.433
id_1430e200d,trt_cp,48,D1,-0.3885,-0.1415,-0.3456,0.2388,0.0079,0.4927
id_1431ce6d9,trt_cp,48,D2,-0.3457,-0.3042,0.3508,0.0917,-0.3238,0.6813
id_14326c838,trt_cp,48,D1,1.057,0.7499,0.0008,0.6523,-0.0795,0.1514
id_143562bf5,trt_cp,72,D2,0.7414,-1.974,1.17,1.22,-0.7376,0.7703
id_14379747a,trt_cp,48,D2,-0.3302,0.4409,-1.593,-0.0278,-0.0059,-0.9713
id_143bb9e2c,trt_cp,72,D1,-0.4003,0.5619,-0.993,0.0182,0.1082,-0.0269
id_143e33621,trt_cp,48,D2,0.2102,-0.5505,-1.003,0.628,-0.8826,0.9432
id_143ed7823,trt_cp,72,D1,-0.5801,-0.3431,-0.321,-0.1545,-0.3673,0.1477
id_1445184a4,trt_cp,24,D1,0.1876,0.6007,-0.3562,-0.8199,-0.7159,-0.0095
id_144a4f36d,trt_cp,48,D1,4.849,-2.948,0.016,-2.249,2.745,-3.968
id_144f635d9,trt_cp,72,D1,0.2073,1.652,-0.7012,0.5167,0.4543,-3.372
id_145185db3,trt_cp,24,D1,-0.6176,-0.0735,0.2958,-0.3808,-0.5227,0.7497
id_14535c231,trt_cp,72,D1,-0.0243,-0.433,0.42,0.0661,0.6791,-0.8686
id_1456f3cc3,trt_cp,24,D1,0.2872,-0.0186,-0.255,0.0672,0.0174,0.2049
id_1457878fa,trt_cp,48,D2,-0.4164,0.2581,0.497,-0.2029,-0.8589,0.4993
id_14591713f,ctl_vehicle,24,D2,-0.2595,1.004,-1.397,-0.605,-0.476,0.4051
id_1459242e4,trt_cp,24,D2,-0.3628,0.4537,0.9631,-0.613,0.012,0.0195
id_145c48e43,trt_cp,24,D2,-0.2182,-0.0339,0.6516,-0.4645,-0.0226,0.2336
id_145cd7fdd,trt_cp,72,D2,0.0173,-0.4203,-1.368,-0.7307,0.6493,0.0114
id_1460cd7b4,trt_cp,48,D1,0.4899,0.3667,-0.0678,-0.9518,-0.0423,-0.5073
id_146113900,trt_cp,24,D2,0.0603,0.2355,0.4087,-2.018,-0.3549,0.1315
id_14611f907,trt_cp,48,D1,-0.0648,0.0089,0.7503,-0.2596,-0.0888,-0.5542
id_146836298,trt_cp,72,D2,-0.7228,0.1156,0.5562,-0.4171,0.4653,-0.894
id_146ea0240,ctl_vehicle,48,D1,-1.183,-1.6,1.224,0.837,0.1797,-0.1248
id_146ef975e,trt_cp,24,D2,0.3372,-0.2346,2.674,0.008,0.5116,1.02
id_147024661,trt_cp,24,D2,-0.3516,-0.5161,1.926,0.1679,-0.56,0.5417
id_147609b06,trt_cp,72,D2,-1.384,0.4381,0.7028,-0.7593,-1.568,-2.644
id_147ad9b83,trt_cp,48,D1,-0.4451,0.4435,-0.2109,0.1861,0.0822,0.5089
id_147b0d463,trt_cp,24,D1,-1.337,-0.916,-0.4479,-0.0661,-0.1602,-0.3042
id_147b74ab7,trt_cp,24,D2,-0.4232,-0.0128,-0.17,0.4992,-0.1989,0.264
id_147c8c65b,trt_cp,48,D1,-0.7207,-0.7921,-0.6094,-0.2465,1.041,0.4867
